delta,theta,alpha,beta,gamma,f1,f2,f3,f4,beta_alpha,gamma_power,theta_alpha,stress_index,engagement_index,is_focus,is_memory,is_relaxed,is_stressed,is_engaged,score,eye_label,score_label
10710045.162135,18124469.34465,19222045.64235,18374513.16713333,7352375.164853333,4293.223571428572,187.2358660165279,4624.1,4006.67,0.9559083101254146,7352375.164853333,0.942900130500015,1.3384053295193443,0.49200074420675793,0,0,1,1,0,2,0,0
10708687.11807,18124771.996705003,19232612.529725,18408372.97805,7365921.448220001,4295.2014285714295,186.96085781548524,4624.1,4005.64,0.9571436511601297,7365921.448220001,0.942397813541519,1.3401348561685602,0.4927639665198123,0,0,1,1,0,2,0,0
10712580.324029999,18135684.42506,19261219.965099998,18400884.967616666,7362925.678046666,4295.932142857144,188.40119840301932,4627.69,4002.05,0.9553333070779965,7362925.678046666,0.9415646806339198,1.3376001464260439,0.4920429984161438,0,0,1,1,0,2,0,0
10697271.531164998,18116194.20759,19265827.49685,18350561.139566664,7342792.557826666,4292.600714285714,191.2231071461624,4628.72,3995.38,0.952492756543474,7342792.557826666,0.940327853062688,1.3336231574580906,0.49089268859384916,0,0,1,1,0,2,0,0
10693642.520595001,18109811.121045,19258105.467924997,18348232.36323333,7341860.893293333,4292.014285714286,191.48916148792048,4629.23,3997.95,0.9527537583482425,7341860.893293333,0.940373452165715,1.333988605437488,0.49101566365219157,0,0,1,1,0,2,0,0
10713592.480635,18132650.574115,19239302.999675,18391331.658783335,7359103.688513335,4294.760714285714,188.90237854754065,4629.23,4007.69,0.9559250487968851,7359103.688513335,0.9424795988929727,1.3384287023147525,0.49211587567852494,0,0,1,1,0,2,0,0
10702178.080125,18112211.213870004,19213202.20185,18402734.969333336,7363665.833733334,4293.882142857142,187.68105476269236,4626.15,4008.21,0.9578171705058315,7363665.833733334,0.9426961223634587,1.341077896977753,0.49303499372849097,0,0,1,1,0,2,0,0
10686394.014209999,18093808.728705,19226416.882124998,18403663.549733337,7364037.317893336,4293.479285714286,187.99208043593924,4622.05,4002.05,0.9572071417447763,7364037.317893336,0.9410910436216571,1.3402237674135653,0.4931284108955726,0,0,1,1,0,2,0,0
10698047.089470001,18116277.649380002,19261074.3171,18420157.53373333,7370636.039493333,4296.081428571429,188.44048468783916,4623.59,4002.05,0.9563411277313303,7370636.039493333,0.9405642359884057,1.3390111656611094,0.4928160119596495,0,0,1,1,0,2,0,0
10713804.356535,18143277.064310003,19291022.94465,18432378.089466665,7375525.081786666,4298.535,188.9970984565637,4626.67,4006.67,0.9554899261875369,7375525.081786666,0.9405036278462754,1.3378193186177991,0.49239275437377833,0,0,1,1,0,2,0,0
10715935.242135,18145674.440560002,19288803.9219,18414192.6086,7368249.607440001,4297.656428571429,189.36524185541333,4626.67,4005.13,0.9546570478479518,7368249.607440001,0.9407361137595961,1.3366532378280833,0.4919046134503001,0,0,1,1,0,2,0,0
10693821.259650001,18107467.445030004,19245195.494149998,18346706.230466668,7341250.338186667,4291.574285714286,190.22978457322475,4623.59,3995.9,0.953313580838532,7341250.338186667,0.940882489374204,1.334772441072912,0.4911753215651441,0,0,1,1,0,2,0,0
10683684.300165,18091538.77295,19233131.86365,18318493.561133336,7329963.270453335,4289.157857142857,191.19905365047381,4625.64,3991.79,0.9524446507723345,7329963.270453335,0.9406444515228165,1.3335559186832227,0.49078781536976274,0,0,1,1,0,2,0,0
10712982.269429998,18133578.387314998,19248010.140375,18377232.377433334,7353462.898973334,4294.247857142857,190.3777076977904,4629.74,3997.95,0.954760115118806,7353462.898973334,0.9421014564657108,1.3367976787601608,0.49161186298490533,0,0,1,1,0,2,0,0
10724461.514715001,18145352.378635,19230351.795075,18403058.330100004,7363795.128040002,4295.641428571429,189.10943524308655,4629.23,4002.05,0.956979805996694,7363795.128040002,0.9435788056296082,1.3399054646903392,0.4923802437157609,0,0,1,1,0,2,0,0
10709670.00951,18119141.001965,19197904.946425002,18367980.1727,7349761.453079999,4292.015,188.56644189970356,4624.62,4002.56,0.9567700342281096,7349761.453079999,0.9438082463960825,1.3396118846065945,0.4922142068293047,0,0,1,1,0,2,0,0
10729883.676105,18152183.195715,19228358.137875,18396262.19085,7361076.259340001,4295.566428571429,188.4315611874259,4627.69,4007.69,0.9567255851456743,7361076.259340001,0.9440318859028765,1.3395495478864223,0.4921347186141123,0,0,1,1,0,2,0,0
10750929.11223,18183576.79185,19245023.21105,18455718.469833333,7384862.925933333,4300.255714285714,188.3149899091673,4633.33,4011.79,0.9589865529097192,7384862.925933333,0.9448456669778664,1.342715002854781,0.4930913383990551,0,0,1,1,0,2,0,0
10712523.91866,18117681.280740004,19171580.2793,18412905.531633332,7367734.776653334,4293.589999999999,187.42030649242434,4626.67,4010.26,0.9604271146866914,7367734.776653334,0.9450280580313528,1.3447321468914735,0.49378573780513035,0,0,1,1,0,2,0,0
10659617.697554998,18042281.15561,19147287.79435,18309209.8225,7326249.263000001,4284.652142857143,187.67607010022704,4622.05,4004.62,0.9562299381065211,7326249.263000001,0.9422891298961409,1.33885589232451,0.4923211088339115,0,0,1,1,0,2,0,0
10648558.829235,18039365.90528,19206437.3315,18295407.659183335,7320727.422673334,4285.238571428572,189.51307515604842,4630.26,4001.03,0.9525664413137432,7320727.422673334,0.9392354028976081,1.333726533439023,0.4912072252241359,0,0,1,1,0,2,0,0
10681444.835429998,18080887.724205,19194806.384825,18354625.377266664,7344418.610906666,4289.669285714285,188.78065652513564,4630.26,4002.56,0.9562287323604619,7344418.610906666,0.9419677053110793,1.3388540354587324,0.49240197442278577,0,0,1,1,0,2,0,0
10697063.624895,18088257.39848,19127529.4931,18373637.300116666,7352024.665046667,4289.3042857142855,187.4379318492347,4620.51,4003.59,0.9605860133031687,7352024.665046667,0.945666161696635,1.3449547666070611,0.4937054630510358,0,0,1,1,0,2,0,0
10680891.593774999,18071019.11111,19149151.59705,18355587.61105,7344803.50542,4288.168571428572,188.72130911013969,4621.03,3999.49,0.9585587913919272,7344803.50542,0.943698159133743,1.3421164371808463,0.49316237034413446,0,0,1,1,0,2,0,0
10681418.36253,18082124.381970003,19201166.15965,18367014.314933334,7349375.007973334,4290.475714285713,189.2957455832496,4624.62,3999.49,0.9565572300254065,7349375.007973334,0.9417201138526403,1.3393139306792023,0.49263393997987964,0,0,1,1,0,2,0,0
10694887.922054999,18102102.765005,19211261.011325,18402698.884516668,7363651.348806667,4293.369285714286,188.64415421877868,4624.62,4003.08,0.9579120742603703,7363651.348806667,0.9422652034310972,1.341210773105044,0.49319324290430383,0,0,1,1,0,2,0,0
10703349.728054998,18120602.268374998,19247346.488174997,18430843.244633336,7374911.041853335,4296.41,189.39109965510892,4630.77,4002.56,0.9575783994929248,7374911.041853335,0.9414597632721384,1.3407434787096304,0.493225982638456,0,0,1,1,0,2,0,0
10716308.128725002,18139419.570030004,19255043.658650003,18451889.131633334,7383330.884653334,4298.462142857143,188.73422466445746,4630.77,4004.62,0.9582886156346458,7383330.884653334,0.9420606824685248,1.3417378051323863,0.49343906927592973,0,0,1,1,0,2,0,0
10748677.27515,18172339.410905,19203848.553525,18483121.898283333,7395826.196313334,4300.219999999999,186.21903907572317,4620.0,4011.79,0.962469676157161,7395826.196313334,0.9462863321512913,1.3475917612277284,0.49451597139528436,0,0,1,1,0,2,0,0
10763099.036219997,18188869.93742,19190356.1123,18509994.835333336,7406577.216133335,4301.904285714286,186.32925307922324,4618.46,4014.87,0.9645467091394123,7406577.216133335,0.9478130489595736,1.3504997979091264,0.4951947054952866,0,0,1,1,0,2,0,0
10746131.525055,18168342.155775003,19200833.945175,18507407.47943333,7405542.069773333,4301.135714285714,187.44512209155607,4624.1,4012.82,0.9638856068583999,7405542.069773333,0.9462267215919339,1.3495741707467355,0.4952586439004295,0,0,1,1,0,2,0,0
10722534.869115,18132076.619675003,19176817.304275,18479367.02565,7394323.99126,4297.693571428572,186.06003073536485,4622.05,4013.85,0.9636305510158621,7394323.99126,0.9455206425537547,1.3492171618666227,0.49530728687153314,0,0,1,1,0,2,0,0
10710350.041424999,18113702.832605,19166180.553525,18463938.3226,7388151.48304,4295.934285714286,185.15752728475314,4618.46,4015.9,0.9633603456377328,7388151.48304,0.9450867261746956,1.3488388953366088,0.4952788647796313,0,0,1,1,0,2,0,0
10712482.62123,18128571.33625,19226305.87305,18448616.677233335,7382021.696893333,4297.180000000001,187.63395789979714,4623.59,4012.82,0.9595507737704448,7382021.696893333,0.9429045525412313,1.3435050157156183,0.49387437613206264,0,0,1,1,0,2,0,0
10717721.330775002,18148071.728360005,19288883.1033,18394190.18015,7360247.25106,4296.740000000001,189.83155055394326,4631.79,4007.69,0.9536161363849062,7360247.25106,0.9408565354027283,1.3351958894293114,0.49133777741435725,0,0,1,1,0,2,0,0
10719821.1645,18155122.68921,19310139.01605,18351174.240250003,7343037.901100001,4295.420714285714,189.76081894488294,4636.41,4006.15,0.9503387948163458,7343037.901100001,0.9401860169996227,1.3306073104907443,0.48981839189109594,0,0,1,1,0,2,0,0
10706781.964185,18139195.517165,19317431.157925002,18368788.939216662,7350085.062686665,4295.8607142857145,188.81866268476023,4634.87,4008.21,0.9508919063329957,7350085.062686665,0.9390066085325447,1.331381682773633,0.4904015809686374,0,0,1,1,0,2,0,0
10692787.89555,18119439.48034,19311944.7647,18387071.75035,7357399.419139999,4295.825,188.5827156808688,4627.69,4004.62,0.9521087583037462,7357399.419139999,0.9382503782560161,1.3330853771157518,0.49122072616873536,0,0,1,1,0,2,0,0
10699951.445925,18121616.317934997,19275071.950175,18379723.8054,7354459.62416,4294.577142857143,189.76311723637264,4626.15,3998.46,0.9535489077763042,7354459.62416,0.940158167231616,1.3351018090142601,0.4914799854369139,0,0,1,1,0,2,0,0
10705320.541740002,18117781.388555005,19220103.331175,18382220.00925,7355458.2607,4293.187142857142,189.38908957218098,4617.95,3997.95,0.9564058887983756,7355458.2607,0.9426474497234898,1.3391019718505968,0.49232087321583096,0,0,1,1,0,2,0,0
10695476.864895,18098999.420335002,19191818.002375,18413607.2548,7368015.41392,4293.332857142857,187.8822439884154,4618.46,4002.56,0.9594509104098604,7368015.41392,0.9430580999723058,1.3433653166952795,0.4937839534615745,0,0,1,1,0,2,0,0
10701292.003709998,18107963.345185,19197870.034525,18439623.69205,7378423.83582,4295.164285714286,187.66642213224603,4618.46,4003.59,0.9605036214375685,7378423.83582,0.9432277285250459,1.3448391660865546,0.49428258321870105,0,0,1,1,0,2,0,0
10715627.63535,18130429.305570003,19214628.95885,18434258.885133337,7376277.502053335,4296.225714285715,188.18897833652997,4618.46,4000.51,0.9593866696365119,7376277.502053335,0.9435742602366739,1.343275295217051,0.49361976501977595,0,0,1,1,0,2,0,0
10709741.401545001,18126722.852450002,19235338.25195,18442942.684033334,7379751.637613335,4297.032142857143,187.93840325180147,4620.0,4002.56,0.9588052178995452,7379751.637613335,0.9423656925092777,1.3424611505871247,0.49362754994961666,0,0,1,1,0,2,0,0
10707109.00659,18124588.133785002,19242213.958325,18455482.307,7384768.410800001,4297.766428571429,187.33631753030787,4620.0,4006.67,0.9591142862754843,7384768.410800001,0.9419180232086857,1.3428938465066318,0.4939005018814918,0,0,1,1,0,2,0,0
10711790.271210002,18126055.838065002,19218344.048924997,18426953.563183334,7373354.912273333,4295.787142857143,187.84724833258116,4618.46,4003.59,0.9588210886573816,7373354.912273333,0.9431642909461788,1.3424834319634578,0.4934328471991969,0,0,1,1,0,2,0,0
10710420.083789999,18118237.67656,19188387.824199997,18414648.796550002,7368432.081620001,4294.0650000000005,188.66551951422238,4617.44,3998.97,0.9596767047476948,7368432.081620001,0.9442292829681456,1.3436814553879077,0.49360263892466966,0,0,1,1,0,2,0,0
10715385.17409,18127326.707980003,19200732.379300002,18442526.189183332,7379584.988673333,4296.153571428572,188.3937143934457,4620.51,4002.56,0.9605116005400378,7379584.988673333,0.9440955870788469,1.3448503248601975,0.4940660361167119,0,0,1,1,0,2,0,0
10726309.391010001,18146647.785990003,19224509.65655,18448596.114583332,7382013.418833333,4297.87357142857,187.90257417103703,4622.56,4005.13,0.959639358515276,7382013.418833333,0.9439329330205465,1.343629044115284,0.493658676291963,0,0,1,1,0,2,0,0
10732896.261975002,18151210.317480005,19203409.840899996,18454194.62955,7384253.184819999,4297.801428571429,188.24171682998966,4620.0,4005.13,0.9609853032582132,7384253.184819999,0.9452076723801452,1.345513532671534,0.494027098958723,0,0,1,1,0,2,0,0
10743995.40462,18161826.236195,19182495.150175,18482629.87666667,7395629.232666668,4299.120714285715,188.65142979520587,4621.03,4009.23,0.9635154202813438,7395629.232666668,0.9467916500960704,1.3490559443251522,0.49492477545493696,0,0,1,1,0,2,0,0
10755798.0963,18184532.929150004,19217344.003750004,18476268.52461667,7393084.280846668,4300.6221428571425,188.489557466666,4627.18,4011.28,0.9614371539069247,7393084.280846668,0.9462563050128361,1.3461461063721365,0.4939930837632322,0,0,1,1,0,2,0,0
10737729.478740001,18168086.980070002,19255571.70875,18448099.558333337,7381814.745333335,4299.45,189.3528719462309,4630.77,4005.13,0.9580655322713326,7381814.745333335,0.943523633308339,1.341425468656839,0.49295285935909994,0,0,1,1,0,2,0,0
10714263.888209999,18132915.52995,19236151.72835,18424909.403649997,7372537.042459999,4296.336428571429,189.6228120923649,4629.23,4000.51,0.9578272028544379,7372537.042459999,0.9426477699915933,1.3410918571664572,0.49305242960157564,0,0,1,1,0,2,0,0
10723289.280045,18139550.698130004,19209158.290349998,18411918.1713,7367339.628520002,4295.313571428572,189.10992890029186,4627.69,4003.08,0.9584968738868971,7367339.628520002,0.9443178313149583,1.342029536649154,0.4929733495467959,0,0,1,1,0,2,0,0
10732594.010775,18156104.54227,19229895.972850002,18415062.428233333,7368597.535293334,4296.630714285714,190.12933006111862,4629.23,4002.05,0.9576267315346865,7368597.535293334,0.9441603099623113,1.340811203551405,0.4925657244557424,0,0,1,1,0,2,0,0
10721670.767579997,18146487.567069996,19254632.718149997,18418052.644933335,7369793.825973335,4296.958571428571,190.99557873929746,4629.74,3996.92,0.9565517511830267,7369793.825973335,0.9424478686609082,1.3393060697853214,0.4924465498487008,0,0,1,1,0,2,0,0
10731368.851364998,18162117.875405,19268130.367925003,18441307.5397,7379097.425880001,4299.157142857142,189.79232509051914,4626.67,3998.97,0.9570885803428889,7379097.425880001,0.9425988681101054,1.3400576222258185,0.49268461752683446,0,0,1,1,0,2,0,0
10759990.409115002,18202092.434705004,19277192.779425,18490063.003650002,7398603.048460001,4303.516428571429,188.76807764355942,4629.23,4008.21,0.9591678215400701,7398603.048460001,0.944229413638047,1.3429686753841172,0.4933408654410144,0,0,1,1,0,2,0,0
10753521.656219998,18184316.93245,19231440.28745,18484781.550916668,7396490.107366667,4301.3550000000005,189.25174574586384,4632.82,4009.23,0.9611751004930429,7396490.107366667,0.9455514855179997,1.345779165337477,0.49403735015376976,0,0,1,1,0,2,0,0
10728275.981625,18145891.598065,19207618.112825003,18438932.224683333,7378147.1468733335,4296.850714285714,189.91366927649327,4630.77,4002.05,0.9599801556014187,7378147.1468733335,0.9447236763806739,1.3441062405503137,0.4936331918311594,0,0,1,1,0,2,0,0
10724012.110380001,18150802.284690004,19260597.354250003,18441418.34535,7379141.749140001,4298.462142857143,190.7575964103797,4630.26,4000.0,0.9574686602998739,7379141.749140001,0.9423800285552382,1.3405897864736347,0.49293580361410977,0,0,1,1,0,2,0,0
10722772.612785,18153747.34031,19283585.94965,18449460.34965,7382359.112860001,4299.522857142857,191.55406940632318,4633.85,4003.59,0.9567442693397958,7382359.112860001,0.9414093098508243,1.3395755089305634,0.49280914873809434,0,0,1,1,0,2,0,0
10723294.63551,18144918.24109,19235960.30205,18436866.913399998,7377320.86736,4297.361428571429,191.09835223394953,4633.85,4007.18,0.9584583573628088,7377320.86736,0.9432811232800961,1.3419755174898969,0.4932165222420374,0,0,1,1,0,2,0,0
10725330.217124999,18140784.73605,19201722.23275,18443564.16551667,7380000.2312066695,4296.704285714286,190.3244048878608,4628.72,4006.67,0.9605161423520027,7380000.2312066695,0.9447477948154341,1.3448566791929708,0.4939026772071287,0,0,1,1,0,2,0,0
10724802.113535002,18143506.20357,19218850.26095,18459110.032616664,7386219.654046666,4298.021428571429,190.28309548283735,4627.18,4004.62,0.9604690073537864,7386219.654046666,0.9440474303727789,1.3447906266888432,0.49405636526553914,0,0,1,1,0,2,0,0
10716289.921304999,18135204.48708,19234089.6267,18451700.667816665,7383255.396126666,4297.692857142857,190.15046705282685,4627.18,4003.08,0.9593227974877371,7383255.396126666,0.9428678372125545,1.3431858000744121,0.49376636903109367,0,0,1,1,0,2,0,0
10705237.190144999,18118706.8684,19225286.407700002,18426909.453483332,7373337.166393333,4295.5314285714285,190.59806852780702,4625.13,4000.0,0.9584725586247773,7373337.166393333,0.9424414536234039,1.3419954362574258,0.4934370386488898,0,0,1,1,0,2,0,0
10700232.586275,18110162.35869,19215927.88495,18421239.28968333,7371068.690873332,4294.615714285714,191.58983699240292,4622.05,3997.95,0.9586442767673983,7371068.690873332,0.9424557828858745,1.3422358855101644,0.493521801223787,0,0,1,1,0,2,0,0
10690312.302015,18091186.18136,19187182.2267,18430182.204,7374646.5236,4293.590714285714,190.80163702742954,4622.05,4001.03,0.9605465766803657,7374646.5236,0.9428787389210384,1.344899340753112,0.4943934778007799,0,0,1,1,0,2,0,0
10670513.112195,18062919.508570004,19177843.461550005,18425570.934266668,7372801.757706667,4292.013571428572,189.4025513709263,4622.56,4005.13,0.9607738727874935,7372801.757706667,0.9418639559126514,1.3452176071671251,0.49476888937667207,0,0,1,1,0,2,0,0
10671381.87507,18071541.671510004,19215162.52375,18396717.26198333,7361258.237793333,4291.795,190.94482979384384,4623.08,3997.44,0.9574062795068206,7361258.237793333,0.9404834150724765,1.3405026092253132,0.49338544821887165,0,0,1,1,0,2,0,0
10691232.493575,18100286.999285,19226551.705925,18381839.406799998,7355306.01872,4292.454285714286,192.69395159587302,4628.72,3992.31,0.9560653250751333,7355306.01872,0.9414213883036624,1.3386251377352971,0.49245636770825196,0,0,1,1,0,2,0,0
10699511.210460002,18106109.763890002,19200474.08305,18421862.541666664,7371318.092666666,4294.102857142859,191.36267931520467,4630.26,4000.51,0.9594483168479863,7371318.092666666,0.9430032657304521,1.343361654653203,0.49379655390712457,0,0,1,1,0,2,0,0
10694075.701545002,18104459.124955002,19228457.614475,18464854.546183333,7388517.8694733335,4296.886428571429,191.14953471813416,4626.67,4005.13,0.9602878668896566,7388517.8694733335,0.9415450520235797,1.3445369844013464,0.4945998373248122,0,0,1,1,0,2,0,0
10700593.075905,18121008.954490002,19267757.59975,18457036.07096667,7385389.916386668,4298.1335714285715,191.8338618480341,4626.67,4001.54,0.9579234104131138,7385389.916386668,0.940483544111235,1.3412264428574348,0.49365191130845393,0,0,1,1,0,2,0,0
10718083.129829999,18140612.845495,19249176.695275,18448952.6061,7382156.016440001,4298.132142857143,190.70379152641675,4628.72,4002.56,0.9584281394553158,7382156.016440001,0.9424098044643616,1.341933165841804,0.49342221052040647,0,0,1,1,0,2,0,0
10722584.967975,18145446.89408,19243334.6839,18504569.268999998,7404406.5796,4300.989285714285,190.0245161801229,4627.69,4009.23,0.9616092830563794,7404406.5796,0.9429471134886258,1.3463870100578506,0.4949230354138555,0,0,1,1,0,2,0,0
10721869.008524997,18152525.747385,19283502.013425,18538962.412416667,7418166.195966667,4303.956428571429,190.92558481577294,4629.74,4008.21,0.9613898139201608,7418166.195966667,0.9413500584461492,1.3460795964504202,0.49521713497134784,0,0,1,1,0,2,0,0
10732954.86801,18173791.815350004,19315926.623350002,18498428.59615,7401949.84746,4303.624999999999,190.98925828994368,4635.38,4003.59,0.9576775143568453,7401949.84746,0.9408708248756613,1.3408820062662208,0.4934267144843075,0,0,1,1,0,2,0,0
10744843.40316,18191361.126490004,19324516.27805,18489359.440683335,7398321.571273334,4304.140714285715,190.43729254625256,4633.85,4006.67,0.956782523021482,7398321.571273334,0.9413617844164076,1.3396289272896411,0.49284091749498427,0,0,1,1,0,2,0,0
10733024.611485,18174071.454855002,19316859.864375,18488529.24625,7397989.4415,4303.186428571428,190.54886855784116,4630.26,4009.23,0.9571187747935368,7397989.4415,0.9408398457334923,1.340099729950918,0.4931467049677236,0,0,1,1,0,2,0,0
10716201.237164998,18150329.36699,19310305.253849998,18443801.867683332,7380095.362073334,4299.780000000001,191.21064020752462,4632.82,4003.08,0.9551274112564917,7380095.362073334,0.939929697039374,1.3373117043091116,0.4923515592931849,0,0,1,1,0,2,0,0
10716486.40395,18153789.764690004,19325706.130450003,18433816.648483336,7376100.556393335,4299.779285714286,191.89662836553757,4635.38,4000.51,0.9538495785899208,7376100.556393335,0.9393597130241756,1.3355225951722751,0.49183736889249813,0,0,1,1,0,2,0,0
10713678.63093,18145728.790025003,19304119.743925,18463157.327733334,7387838.829093334,4300.3664285714285,191.95000623700892,4629.74,4002.05,0.9564361168834299,7387838.829093334,0.9399925524050128,1.3391440013710352,0.4930102003215085,0,0,1,1,0,2,0,0
10716618.814365001,18140135.086400002,19256550.0029,18497611.237883337,7401622.804153335,4300.697142857143,191.2459269194126,4626.15,4006.15,0.9605880199255148,7401622.804153335,0.9420241467795213,1.344957120467319,0.4946323770064691,0,0,1,1,0,2,0,0
10738167.544544997,18169590.421564996,19260168.477525,18540919.913750004,7418949.350500002,4304.175,191.06150732720303,4633.33,4013.33,0.9626561644766888,7418949.350500002,0.9433765048715146,1.347852657391946,0.495352373594912,0,0,1,1,0,2,0,0
10750609.485329999,18188205.92365,19270299.71605,18567203.197683334,7429464.510073334,4306.519285714286,190.79363146245902,4636.41,4015.9,0.9635139811664669,7429464.510073334,0.943846550995796,1.349053626088805,0.495673889830901,0,0,1,1,0,2,0,0
10726959.722490001,18149286.274710003,19233366.556950003,18555235.981466666,7424676.802586667,4303.442857142857,189.59750365402152,4631.28,4016.41,0.9647419720579673,7424676.802586667,0.9436354379754069,1.350773028066899,0.4963595297803859,0,0,1,1,0,2,0,0
10708495.86399,18123217.079825,19226112.972525,18583828.166166667,7436115.728466667,4303.663571428571,188.2459275069694,4630.26,4025.13,0.9665931014096737,7436115.728466667,0.9426355241812512,1.3533647665451503,0.4975679119309099,0,0,1,1,0,2,0,0
10728563.54541,18159034.095735002,19271413.509275,18655240.9564,7464685.868559999,4309.852142857143,187.71175449070728,4634.87,4035.38,0.9680266031041567,7464685.868559999,0.9422782655249669,1.3553716136280078,0.49839748520406496,0,0,1,1,0,2,0,0
10735021.579020001,18167955.932660002,19272969.1365,18686939.74083333,7477367.640333333,4311.87,186.93103411227824,4633.85,4040.0,0.9695931959669987,7477367.640333333,0.9426651287606632,1.3575649499492108,0.4991046483577731,0,0,1,1,0,2,0,0
10707527.157045,18119388.694050003,19213429.08995,18708763.267899998,7486098.589159999,4309.4864285714275,186.39138064862888,4625.13,4046.67,0.9737336932575482,7486098.589159999,0.9430585560349974,1.3633621429274396,0.5011345078784182,0,0,1,1,0,2,0,0
10698774.112665,18100852.397585,19179101.236824997,18778901.426216666,7514158.673486667,4311.356428571428,186.28984657582623,4619.49,4057.44,0.97913354720497,7514158.673486667,0.9437800121117961,1.3709224314024555,0.5037265231167813,0,0,1,1,0,2,0,0
10731827.32593,18144281.381505,19175891.401325002,18881607.954683334,7555248.412873333,4318.241428571428,184.73965147344677,4627.69,4067.69,0.9846534671852429,7555248.412873333,0.9462027606315259,1.3786507137670052,0.5059357057256108,0,0,1,1,0,2,0,0
10748746.842884999,18163795.707885,19160666.253524996,18973926.39378333,7592182.250513333,4323.296428571428,183.62374817650291,4627.18,4067.18,0.990253999664114,7592182.250513333,0.9479730750251157,1.386491904445541,0.5083509686864365,0,0,1,1,0,2,0,0
10738193.425095,18148628.71717,19155187.41855,19042733.16253333,7619709.675013334,4325.8607142857145,185.5709231173694,4630.77,4060.51,0.9941293053646263,7619709.675013334,0.9474524221879349,1.3919176176645083,0.5104768127006338,0,0,1,1,0,2,0,0
10753060.52253,18169009.193685003,19157975.818225,19105910.930183332,7644985.039073334,4329.817142857143,187.46583233175258,4644.1,4057.44,0.9972823387743743,7644985.039073334,0.9483783342288103,1.3963320667628738,0.5118525089579739,0,0,1,1,0,2,0,0
10767970.791405,18183880.143755,19132928.776075,19144010.106033336,7660227.324413335,4331.721428571427,186.87279798443265,4649.74,4061.03,1.0005791758327764,7660227.324413335,0.9503971062962562,1.4009479543959285,0.5130130539071838,0,0,1,1,0,2,0,0
10767153.436575001,18179253.29963,19115243.58765,19209484.057866666,7686421.417146667,4334.359285714286,186.22485661403618,4649.23,4064.1,1.004930121333978,7686421.417146667,0.9510343520484523,1.4070396409904433,0.5150755650605897,0,0,1,1,0,2,0,0
10784615.320125,18207273.90715,19138934.06825,19304592.817716666,7724471.382086666,4340.731428571428,187.7380311900123,4656.92,4066.15,1.008655589118752,7724471.382086666,0.9513212095418364,1.412255463309267,0.5169090481805304,0,0,1,1,0,2,0,0
10806268.27965,18238717.175905004,19151797.348525003,19364327.869916663,7748369.454966665,4345.238571428572,188.90090897675657,4667.69,4067.18,1.0110971580120138,7748369.454966665,0.9523240479206893,1.4156737788879135,0.517894126791542,0,0,1,1,0,2,0,0
10788175.677795,18218689.440520003,19172276.017300002,19354664.33255,7744503.42602,4344.4685714285715,188.33118548591642,4665.13,4070.77,1.0095131279710563,7744503.42602,0.950262213212428,1.4134559576607284,0.5176294352276913,0,0,1,1,0,2,0,0
10777056.364935,18209091.622295,19198415.678574998,19322178.812633336,7731507.063053334,4343.185714285714,186.72132408310233,4652.82,4077.95,1.006446528512009,7731507.063053334,0.9484684531867383,1.409162418848789,0.5165321136536525,0,0,1,1,0,2,0,0
10798473.207855,18234999.63655,19185176.79705,19341718.09705,7739324.109820001,4344.907142857142,186.27629929100218,4652.31,4078.97,1.0081594921774746,7739324.109820001,0.9504733695940165,1.4115607321915686,0.51687939343018,0,0,1,1,0,2,0,0
10802290.47669,18237330.02482,19171380.2795,19397782.991150003,7761753.863460002,4347.4007142857145,186.88944812620736,4658.46,4073.85,1.0118094111299376,7761753.863460002,0.9512789250923298,1.4166709156382622,0.5185365342282171,0,0,1,1,0,2,0,0
10806015.626475,18249691.238155004,19208352.014275,19462432.382866666,7787617.979146666,4351.978571428573,187.4760412066849,4664.62,4073.85,1.0132275985155743,7787617.979146666,0.950091461495057,1.4186563397922216,0.5195795266642382,0,0,1,1,0,2,0,0
10835947.72533,18291716.013500005,19218928.565300003,19538067.517166667,7817877.108866667,4357.61857142857,188.9853111395979,4676.92,4074.87,1.016605449714916,7817877.108866667,0.9517552423044519,1.4233855198058953,0.5208672827821393,0,0,1,1,0,2,0,0
10865921.460794998,18320954.086755,19165294.028475,19596850.887316663,7841394.457926665,4360.366428571428,189.47716849294014,4685.13,4070.77,1.0225176226464072,7841394.457926665,0.9559443262145381,1.4316631565618188,0.522774400550219,0,0,1,1,0,2,0,0
10886781.33105,18349137.23726,19167143.9793,19613323.23095,7847984.523380001,4362.417857142857,188.49093677258912,4687.69,4072.31,1.023278337770658,7847984.523380001,0.9573224501822295,1.4327282032203674,0.5227949731406746,0,0,1,1,0,2,0,0
10893370.272944998,18370497.873290002,19230020.88015,19604271.106166665,7844362.956466666,4364.359285714286,189.23360406289527,4696.41,4077.95,1.019461769092615,7844362.956466666,0.9553030642962959,1.4273845168293857,0.5213829956633932,0,0,1,1,0,2,0,0
10872476.475705,18345131.370330002,19242480.34695,19580957.765166666,7835035.926066667,4362.379285714286,191.59146072024808,4702.56,4078.46,1.0175901137541918,7835035.926066667,0.9533662521441431,1.4247640219405209,0.5209417909402387,0,0,1,1,0,2,0,0
